"metadata_id","consolidation_info","created_at","latest_version_for_type","message_name","message_source","metadata_info","mobile_app_name","notes","notification_type","notification_type_template_version","pinpoint_app_name","preference_ids","recipient_group","recipient_type","recipient_type_attribute","template_id","template_processor","template_provider","template_version","transform_event_mapping","updated_at"
"e9ed8d78-aeac-4d49-866e-c5cf072eef50","","2022-12-19T22:12:37.246357","","plug_and_charge_error_ran","CHARGING","","CONSUMER","","PUSH","PUSH#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","plug-and-charge-error-ran-push.json","PINPOINT","TEMPLATE_API","1","","2024-07-19T23:18:28.759163"
"f4c23ffd-3b4f-46a0-9cd5-c948a8b203e7","","2022-05-11T22:21:31.288045","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-05-11T22:21:33.153782"
"ca03e382-09ed-415c-be92-f8a58161257d","","2022-01-12T23:27:45.256868","","test_metadata__core_10035","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","DEFAULT","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-01-12T23:27:45.544555"
"138d2484-d9fd-489d-8184-52e42fe19208","","2022-06-22T22:57:01.994432","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-06-22T22:57:02.648607"
"4de8708d-72be-4384-b1f4-433392de8147","","2022-04-28T22:48:00.579025","","test_metadata__plat_1558","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-04-28T22:48:00.804908"
"9b227707-25ab-48d0-9c19-dcc1d431172f","","2023-03-30T22:47:06.919503","","test_metadata__core_31184","CS","","","Placeholder notes","EMAIL","EMAIL#3","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2023-03-30T22:47:08.554900"
"2ede5e06-9efd-48f2-8044-9aee758945ce","{""consolidation_type"":{""S"":""COUNT""},""ttl_in_days"":{""N"":""2""},""time_window_seconds"":{""N"":""9""},""enabled"":{""BOOL"":true}}","2023-09-22T22:32:20.314743","","test_metadata_","CS","{}","","Updated notes","EMAIL","EMAIL#6","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","6","[{""M"":{""event_field"":{""S"":""event""},""messaging_field"":{""S"":""messaging""}}}]","2023-09-22T22:32:21.258952"
"b9d066e1-9197-48e5-8a2c-048cbadef257","","2021-08-27T17:52:29.145910","","test_metadata_-core-6984","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","2","","2022-01-04T18:50:40.468626"
"789f9fb5-7a56-400d-b1ce-9258dd373c9b","","2021-12-28T23:17:52.565812","","test_metadata__core_10743","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:40.478194"
"7529b8c7-1dc8-42fa-bed9-6f67bfa643e0","","2022-01-24T21:53:36.452934","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-01-24T21:53:36.622046"
"ff229fa9-a0cc-4f01-8c81-7fac3c6530fc","","2021-06-10T23:37:04.011275","","test_metadata_-CORE-0001","cs","","","Placeholder notes","EMAIL","EMAIL#29","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","29","","2022-01-04T18:50:40.486281"
"9dfed65e-c0f1-4290-a285-77e360e00c79","","2021-07-19T22:45:44.353870","","test_metadata_-core-6047","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:40.495738"
"3cd8439d-150c-4156-bf01-a933d773f412","","2022-03-30T05:12:14.875058","","test_metadata__plat_1190","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-03-30T05:12:15.334856"
"1bc11f55-a8c9-4c1e-a602-f8ea02709d69","","2022-02-09T22:56:58.004231","","test_metadata__plat_1063","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-02-09T22:56:58.143562"
"103194b9-3a38-4205-892e-5cd2c5320b99","","2021-10-06T23:01:35.987398","","test_metadata__core_7791","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:40.503441"
"08373bf3-2da5-4157-98ec-797f07567428","","2021-11-16T19:41:41.686326","","test_metadata__core_10551","CS","{}","","Updated notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","","2022-01-04T18:50:40.511899"
"81ec679e-975b-4c2d-b46f-e9d54d0a59d0","","2022-04-12T08:46:55.543864","","test_metadata__plat_1025","CS","{}","","Updated notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","[{""M"":{""messaging_field"":{""S"":""messaging""},""event_field"":{""S"":""event""}}}]","2022-04-12T08:46:56.577654"
"6c58bf55-53d4-45f7-98c5-2d31b8ec6ef0","","2021-08-03T19:39:11.593579","","test_metadata_-core-6030","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","3","","2022-01-04T18:50:40.520076"
"2ac6673b-3e57-447d-bedd-a02f1a8230f8","","2022-07-13T22:02:46.873207","","test_metadata__plat_2576","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-07-13T22:02:47.184531"
"9ff7c2c8-e541-4487-98dc-2ba4c3aeaaef","","2024-04-11T22:37:40.641713","","firstmile_r1s_hub_appointment_followup_1day_fr_ca","CG","","","","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","firstmile-r1s-hub-appointment-followup-1day-fr-ca.json","PINPOINT","TEMPLATE_API","1","","2024-04-11T23:12:57.799494"
"66ebaeed-6172-4f45-9ae3-2b9f44ce5825","","2021-06-21T03:52:21.192992","","test_metadata_-CORE-4126","cs","","","Placeholder notes","EMAIL","EMAIL#52","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","52","","2022-01-04T18:50:40.529049"
"8af73717-29dc-415c-80aa-9b478f75129e","","2022-03-22T23:29:10.853828","","test_metadata__plat_1190","CS","{}","","Updated notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","[{""M"":{""event_field"":{""S"":""event""},""messaging_field"":{""S"":""messaging""}}}]","2022-03-22T23:29:11.896409"
"0f4c5fab-4689-4468-afe3-60af1a228cbf","","2022-04-27T07:49:50.099546","","test_metadata__plat_1815","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-04-27T07:49:50.706221"
"53a11e15-763c-4350-939b-a520fbca328d","","2024-03-18T20:24:12.118347","","test_soft_delete_metadata__ser_30546","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2024-03-18T20:24:12.443078"
"ed9590eb-34b6-4583-9684-f5811ceee220","","2022-05-08T03:20:31.654002","","test_metadata__plat_1923","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-05-08T03:20:32.976135"
"687dd1c0-20dd-4dbc-a58c-87ca83e470b6","","2021-09-15T00:46:15.286923","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:40.538582"
"c07bfe4a-17f2-4923-b128-68c4a470c10c","","2022-05-19T22:01:03.937129","","test_metadata__plat_2051","CS","{}","","Updated notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","[{""M"":{""event_field"":{""S"":""event""},""messaging_field"":{""S"":""messaging""}}}]","2022-05-19T22:01:06.204308"
"31f7c5ef-35dc-402d-8f10-9cb7d7487232","","2021-05-14T01:39:44.030409","","test_metadata","cs","","","Placeholder notes","EMAIL","EMAIL#304","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","304","","2022-01-04T18:50:40.546442"
"c56e44db-8d1c-48f5-8a71-bd50d19fc55b","","2021-05-07T01:19:59.342864","","test_metadata","cs","","","Placeholder notes","EMAIL","EMAIL#96","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","96","","2022-01-04T18:50:40.554619"
"7eafb0aa-2f9f-4e18-b15e-9620c166bf23","","2022-07-18T19:26:25.030940","","test_metadata__plat_2640","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-07-18T19:26:25.180632"
"b15ab272-5470-49a8-98de-b3afd42fa93f","","2022-09-22T00:13:20.008445","","test_metadata__plat_2969","CS","","","Placeholder notes","EMAIL","EMAIL#2","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-09-22T00:13:20.250952"
"c5cba91a-39b4-421a-a503-8fbe04931358","","2021-08-04T20:03:19.890722","","test_metadata_-core-6030","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:40.563105"
"ae9249f9-ff64-4542-ab4b-a5bdf77d845f","","2022-02-08T03:39:02.137948","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-02-08T03:39:02.291966"
"63683ba4-a85a-42c2-8294-24d369ac463c","","2023-11-09T22:59:24.132245","","test_metadata__core_44058","CS","","","Placeholder notes","EMAIL","EMAIL#5","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","5","","2023-11-09T22:59:25.352522"
"36d1a064-cefc-493b-98d5-94e26dee568d","","2021-08-26T01:12:50.525598","","test_metadata_-core-8034","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","6","","2022-01-04T18:50:40.572151"
"6a8f0f8f-1fe6-472a-bf4c-d165b4b9d5ce","","2022-07-12T20:52:34.785532","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-07-12T20:52:35.267308"
"44422423-e1d4-42fd-bdec-a7fd299a4c57","","2022-05-26T00:47:28.049749","","test_metadata__plat_2167","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-05-26T00:47:28.383906"
"c81d02aa-83e9-4b9c-9b46-4da9cb87d6b1","","2022-05-04T00:28:25.864970","","test_metadata__plat_1999","CS","{}","","Updated notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","[{""M"":{""event_field"":{""S"":""event""},""messaging_field"":{""S"":""messaging""}}}]","2022-05-04T00:28:27.005462"
"9f6a106c-13dc-4119-9dfa-022a30d616e8","","2023-10-26T19:29:45.970061","","test_metadata__core_43620","CS","","","Placeholder notes","EMAIL","EMAIL#3","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2023-10-26T19:29:48.095753"
"a8776d78-6324-4478-94da-c0d326567889","","2022-04-12T20:10:50.298999","","test_metadata__plat_1025","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-04-12T20:10:51.677675"
"a8e592cd-e56d-43ae-9f11-d750f34dfa1c","{""consolidation_type"":{""S"":""COUNT""},""ttl"":{""N"":""12""},""enabled"":{""BOOL"":true},""time_window_seconds"":{""N"":""900""}}","2022-06-15T20:40:58.190791","","test_metadata__core_18818","CS","{}","","Updated notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","[{""M"":{""messaging_field"":{""S"":""messaging""},""event_field"":{""S"":""event""}}}]","2022-06-15T20:41:03.655717"
"ee942812-f5dd-40a9-8281-a81f369a23f3","","2021-10-08T05:19:55.666481","","test_metadata__core_9246","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-01-04T18:50:40.580274"
"232f973a-4e6e-4dd0-b609-dd84194c066f","","2021-07-16T01:34:21.791867","","test_metadata_-core-6444","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","4","","2022-01-04T18:50:40.589028"
"333421f4-c50f-4175-a314-87df32587fa6","","2022-10-11T06:30:21.203629","","test_metadata__plat_2958","CS","","","Placeholder notes","EMAIL","EMAIL#7","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","7","","2022-10-11T06:30:21.330368"
"101554f8-b8a4-4ba4-a7a8-6525586f590b","","2022-07-08T19:54:46.971445","","test_metadata__plat_2298","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-07-08T19:54:47.201259"
"b09f674d-b820-4a9e-a8b1-321a51dcc5ab","","2022-01-21T20:29:34.972015","","test_metadata__core_10743","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-01-21T20:29:35.259042"
"c0e6c71e-ee28-428a-ad6a-23679d4bb76f","{""consolidation_type"":{""S"":""COUNT""},""ttl_in_days"":{""N"":""2""},""time_window_seconds"":{""N"":""9""},""enabled"":{""BOOL"":true}}","2022-09-08T22:13:31.235255","","test_metadata__plat_2945","CS","{}","","Updated notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","[{""M"":{""event_field"":{""S"":""event""},""messaging_field"":{""S"":""messaging""}}}]","2022-09-08T22:13:32.050131"
"f42bfc7b-58b4-4fd9-9695-7b12f519af70","","2021-09-16T20:39:09.917589","","test_metadata_","CS","{}","","Updated notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","","2022-01-04T18:50:40.599103"
"e21089a2-b02b-48d4-b170-0eb265688ba2","","2022-03-03T08:41:04.460969","","test_metadata__plat_1100","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-03-03T08:41:04.725814"
"65562d51-292e-49aa-9440-4b9a23615ee3","","2022-02-25T00:36:35.605959","","test_metadata__plat_1024","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-02-25T00:36:35.740650"
"4108ca97-3fc7-4be7-8494-7e9f8daa1bb8","","2022-01-18T22:53:16.604606","","test_metadata_","CS","{}","","Updated notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","","2022-01-18T22:53:17.301083"
"8eb1c865-a95b-4286-9dac-071c2fcc2512","","2022-05-12T19:23:54.119835","","test_metadata__plat_1811","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-05-12T19:23:54.395264"
"b8c213a6-26ab-488b-8669-c16213b706d7","","2021-07-01T19:42:06.374454","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","2","","2022-01-04T18:50:40.606983"
"fd5e83d5-a526-4849-8da2-3f079706362e","{""consolidation_type"":{""S"":""COUNT""},""ttl_in_days"":{""N"":""2""},""time_window_seconds"":{""N"":""9""},""enabled"":{""BOOL"":true}}","2024-08-13T21:17:16.661078","","test_metadata__ser_35061","CS","{}","","Updated notes","EMAIL","EMAIL#6","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","6","[{""M"":{""messaging_field"":{""S"":""messaging""},""event_field"":{""S"":""event""}}}]","2024-08-13T21:17:17.337752"
"890f6954-2661-4593-9d7b-ab42ec9c0360","","2022-04-07T21:25:27.760481","","test_metadata__plat_1682","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","4","","2022-04-07T21:25:29.320747"
"ebf1a77c-b01a-411d-a993-29c197a95caf","","2021-10-15T01:25:31.530930","","test_metadata__core_9435","CS","{}","","Updated notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","","2022-01-04T18:50:40.615026"
"64da461f-6bc6-4a6d-94ee-365b3e36e5dd","","2021-07-02T23:49:04.358340","","test_metadata_-CORE-6029","cs","","","Placeholder notes","EMAIL","EMAIL#4","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","4","","2022-01-04T18:50:40.622974"
"04c049b6-348a-4363-ad2f-1e74ed120738","","2022-07-05T23:12:11.835274","","test_metadata__plat_2144","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-07-05T23:12:13.057250"
"b4d4b382-aa89-4ec7-9cb3-5a6af6943634","","2022-09-07T19:11:38.542404","EMAIL","newman_tests_b1e78580_c8c3_4abc_b70c_86e2d4bb7504","VS","{""reply_to_email"":{""S"":""test@rivian.com""},""from_email"":{""S"":""test@rivian.com""},""appointment_status"":{""L"":[{""S"":""test_appointment_status""}]},""activity_type"":{""L"":[{""S"":""test_activity_type""}]},""consumer_type"":{""L"":[{""S"":""test_consumer_type""}]},""activity_code"":{""L"":[{""S"":""test_activity_code""}]},""source"":{""L"":[{""S"":""cs""}]},""from_name"":{""S"":""newman-tests""},""time_delta"":{""L"":[{""S"":""1d""}]}}","","","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","TEMPLATE_API","1","","2022-09-07T19:11:38.542404"
"756d48a8-80a1-4034-8de2-adf7df01de33","","2021-05-19T22:53:20.948861","","test_metadata_-CORE-4683","cs","","","Placeholder notes","EMAIL","EMAIL#11","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","11","","2022-01-04T18:50:40.630936"
"3c6884b0-2de3-4baf-bcda-9886aca3eb34","","2021-12-17T00:25:24.478806","","test_metadata__core_10713","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-01-04T18:50:40.643075"
"f2b9e0fc-6096-4092-8f4f-45f4a8d513fd","","2021-05-22T23:15:05.978445","","test_metadata_-CORE-3563","cs","","","Placeholder notes","EMAIL","EMAIL#14","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","14","","2022-01-04T18:50:40.651709"
"a8c54ea8-c5a2-49c2-a4b2-c928ac12aa3a","","2022-01-19T22:21:19.528757","","test_metadata__plat_990","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-01-19T22:21:21.157989"
"13b8b610-a43d-4df0-92ae-825aa9085095","","2022-01-21T19:45:00.843145","","test_metadata__plat_1063","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-01-21T19:45:00.949315"
"8f3a3d1a-dd55-45b7-9881-efd1d00d06eb","","2022-12-01T21:45:53.589291","","test_metadata__plat_3294","CS","","","Placeholder notes","EMAIL","EMAIL#5","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","5","","2022-12-01T21:45:54.881773"
"ebdf97f4-3beb-489a-b31d-0bf7d766dc59","","2021-11-02T00:12:12.513516","","test_metadata__core_9379","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","6","","2022-01-04T18:50:40.660649"
"a212a788-dd6f-41ad-82e5-ecebf3e1f968","","2021-12-01T22:07:23.011682","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","7","","2022-01-04T18:50:40.673927"
"c2c4da90-4d0c-45aa-8aec-919aef8aea96","","2021-11-17T18:07:55.995756","","test_metadata__plat_477","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","4","","2022-01-04T18:50:40.683150"
"dad66b58-61c0-4c56-a16a-1c695c464fda","","2021-08-18T02:58:26.387833","","test_metadata_-core-6030","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","2","","2022-01-04T18:50:40.691510"
"cdfba824-b231-4d8a-b5bb-36b68daf6df4","","2023-02-21T10:15:17.287550","","test_metadata__core_29918","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2023-02-21T10:15:18.550262"
"7761c34e-98d7-4dbc-9db5-b0f84b12eff8","","2022-05-12T23:31:38.672559","","test_metadata__plat_2060","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-05-12T23:31:39.156116"
"3866805c-e8a8-4b20-8fc3-f3e02a461e31","","2022-06-24T22:40:16.558719","","test_metadata__plat_2195","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-06-24T22:40:17.776375"
"b673ef26-e0d0-498f-8bb5-1968ec8bedfa","","2022-04-11T17:44:40.658489","","test_metadata_","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-04-11T17:44:41.343644"
"0e234103-ec25-4e42-994f-583f20a506e5","","2022-02-18T22:11:08.679242","","test_metadata_","CS","{}","","Updated notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","updated_template.json","PINPOINT","PINPOINT","5","","2022-02-18T22:11:10.747306"
"bb80bcdd-5d15-40ad-87e3-a487829bd809","","2022-08-31T23:22:16.428558","","test_metadata__plat_2704","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-08-31T23:22:16.816245"
"08b880ea-3ee9-48d4-9dc7-2318c21c7815","","2021-10-15T23:22:15.070068","","test_metadata__core_4131","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","3","","2022-01-04T18:50:40.699320"
"7c0733c1-9e5e-4306-b3ad-ee3ec26ba31f","","2022-04-05T20:53:47.163129","","test_metadata__plat_1703","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","2","","2022-04-05T20:53:47.716724"
"e3cd51d2-821d-411c-9027-fbc302435f44","{""consolidation_type"":{""S"":""COUNT""},""ttl_in_days"":{""N"":""2""},""time_window_seconds"":{""N"":""9""},""enabled"":{""BOOL"":true}}","2023-09-18T23:34:12.651663","","test_metadata__core_42120","CS","{}","","Updated notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""recipient_type_1""}]","","updated_template.json","PINPOINT","PINPOINT","1","[{""M"":{""event_field"":{""S"":""event""},""messaging_field"":{""S"":""messaging""}}}]","2023-09-19T00:32:21.388064"
"c017d2b3-763b-45f8-ad69-bd579bad9d5c","{""consolidation_type"":{""S"":""COUNT""},""ttl_in_days"":{""N"":""2""},""time_window_seconds"":{""N"":""9""},""enabled"":{""BOOL"":true}}","2022-12-22T00:12:03.767671","","test_metadata_","CS","{}","","Updated notes","EMAIL","EMAIL#63","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""recipient_type_1""}]","","updated_template.json","PINPOINT","PINPOINT","63","[{""M"":{""event_field"":{""S"":""event""},""messaging_field"":{""S"":""messaging""}}}]","2022-12-23T01:13:13.680971"
"2c3eebea-bb3b-48d7-943e-0019d0096765","","2021-07-06T21:28:54.990571","","test_metadata_-core-6029","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","2","","2022-01-04T18:50:40.707174"
"3073f03e-9fec-401c-bf33-892a773888e1","","2021-07-19T23:03:08.849451","","test_metadata_-core-6807","CS","","","Placeholder notes","EMAIL","EMAIL#1","","","","[{""S"":""default""}]","","test_metadata.json","PINPOINT","PINPOINT","3","","2022-01-04T18:50:40.715210"
"5113a0ff-8522-4584-a98e-e5770070b68b","","2022-07-11T21:05:57.410477","","test_metadata__plat_2575","CS","","","Placeholder notes","EMAIL","EMAIL#1","MESSAGE_PROVIDER_APP_ID","","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-07-11T21:05:58.697695"
"1dcf3981-2f61-4dd3-b193-ae1b46fd8b10","","2022-02-08T00:20:08.898228","","test_metadata__plat_955","CS","","","Placeholder notes","EMAIL","EMAIL#1","","[]","","[{""S"":""default""}]","","pre-order-confirmation.json","PINPOINT","PINPOINT","1","","2022-02-08T00:20:09.099689"
